"","Conversion","industry","Category","with_web","P_G","occupation","State_G","Google_P","Google___of_Reviews","Google_Avg_Rating","Google_diff_week","Angi_P","Angi_s___of_Reviews","Angi_s_Avg_Rating","Angi_diff_week","HA_P","HA___of_Reviews","HA_Avg_Rating","HA_diff_week","Yelp_P","Yelp___of_Reviews","Yelp_Avg_Rating","Yelp_diff_week","Yelp___of_Reviews__that_are_not_recommended_","FB_P","FB___of_Reviews","FB_Avg_Rating","FB_diff_week","FB_Page_Likes","FB_Page_Follows","IG_P","IG_Follows"
"87",FALSE,"Home Maintenance","Outdoor Landscaping and Design",TRUE,"Mid","Landscaper","Mid",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,16,4.9,20.1428571428571,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"88",FALSE,"Home Systems","Plumbing Pipe Repair",FALSE,"High","Plumber","High",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,1,5,693.142857142857,TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"89",FALSE,"Home Construction","Concrete Installation",TRUE,"High","Paver","Low",TRUE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,9,5,0.714285714285714,TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"90",FALSE,"Home Construction","Drywall Repair and Texturing",FALSE,"High","Drywall Specialist","High",TRUE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,4,5,81.2857142857143,TRUE,NA,NA,NA,NA,TRUE,1,5,233.142857142857,103,106,TRUE,16
"91",FALSE,"Home Systems","Electrical and Wiring Repair",TRUE,"Mid","Electrician","High",TRUE,13,5,8,TRUE,5,5,92,FALSE,NA,NA,NA,TRUE,3,5,7,4,TRUE,4,5,47.2857142857143,90,95,FALSE,NA
"92",FALSE,"Home Construction","Floor Installation or Replacement",TRUE,"Mid","Floor, Carpet, and Tile Specialist","High",TRUE,5,5,2,FALSE,NA,NA,NA,TRUE,1,5,7.57142857142857,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"93",FALSE,"Home Construction","Handyman",FALSE,"High","Handyman","High",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,66,4.77,5.57142857142857,TRUE,24,5,12,5,TRUE,1,5,158.857142857143,73,79,FALSE,NA
"94",FALSE,"Home Construction","Handyman",FALSE,"High","Handyman","Mid",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,4,4.38,112,TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"95",FALSE,"Home Maintenance","Junk Removal",TRUE,"High","Mover","Mid",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"96",FALSE,"Home Construction","Roof Repair or Maintenance",FALSE,"High","Roofer and Sider","Mid",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"97",FALSE,"Home Maintenance","Tree Trimming and Removal",TRUE,"Low","Landscaper","Mid",TRUE,97,5,4,TRUE,11,4.8,108.857142857143,TRUE,12,5,24.1428571428571,TRUE,4,4.5,86.5714285714286,1,TRUE,1,5,78.1428571428571,79,80,FALSE,NA
"98",FALSE,"Home Maintenance","House Cleaning",FALSE,"Mid","Cleaner","High",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,5,4.9,3.57142857142857,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,1210
"99",FALSE,"Home Maintenance","Full Service Lawn Care",FALSE,"Low","Landscaper","Mid",FALSE,NA,NA,NA,TRUE,21,4.8,42.5714285714286,TRUE,37,4.8,3.14285714285714,TRUE,NA,NA,NA,NA,TRUE,2,5,126.571428571429,35,36,FALSE,NA
"100",FALSE,"Home Construction","Drywall Repair and Texturing",FALSE,"Mid","Drywall Specialist","Low",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,9,4.72,765,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"101",FALSE,"Home Construction","Fence and Gate Repairs",FALSE,"Mid","Landscaper","High",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,27,4.77,725.714285714286,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"102",FALSE,"Home Maintenance","Full Service Lawn Care",FALSE,"Mid","Landscaper","Low",TRUE,2,3,192,FALSE,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"103",FALSE,"Home Construction","General Contracting",TRUE,"Mid","General Contractor","High",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,5,4.8,10.5714285714286,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"104",FALSE,"Home Construction","Handyman",TRUE,"High","Handyman","High",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,15,4.6,108,TRUE,1,2,63.7142857142857,NA,TRUE,10,4.6,12.2857142857143,324,343,TRUE,242
"105",FALSE,"Home Construction","General Contracting",TRUE,"Mid","General Contractor","Low",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"106",FALSE,"Home Construction","Epoxy Floor Coating",TRUE,"High","Floor, Carpet, and Tile Specialist","Mid",TRUE,17,4.9,2,FALSE,NA,NA,NA,TRUE,5,4.9,16.8571428571429,TRUE,1,5,9.57142857142857,NA,TRUE,NA,NA,NA,783,867,TRUE,431
"107",FALSE,"Home Construction","Masonry Construction Services",FALSE,"Mid","Mason","Low",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,1,5,697.857142857143,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"108",FALSE,"Home Construction","General Contracting",FALSE,"Mid","General Contractor","Mid",TRUE,1,5,96,FALSE,NA,NA,NA,TRUE,3,4.72,688.571428571429,FALSE,NA,NA,NA,NA,TRUE,1,1,NA,93,91,FALSE,NA
"109",FALSE,"Home Maintenance","Mold Inspection and Removal",FALSE,"Low","Inspector and Restorer","Mid",FALSE,NA,NA,NA,TRUE,2,5,313.285714285714,TRUE,1,5,582.571428571429,TRUE,NA,NA,350.142857142857,1,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"110",FALSE,"Home Systems","Central Air Conditioning Installation or Replacement",FALSE,"High","HVAC Specialist","High",TRUE,4,4,96,FALSE,NA,NA,NA,TRUE,1,5,551.428571428571,TRUE,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"111",FALSE,"Home Construction","Window Installation",TRUE,"Low","Handyman","Mid",TRUE,2,5,96,TRUE,3,5,415.571428571429,TRUE,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,NA,NA,NA,13,29,FALSE,NA
"112",FALSE,"Home Construction","General Contracting",FALSE,"High","General Contractor","Mid",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,TRUE,1,5,371.571428571429,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"113",FALSE,"Home Systems","Heating System Repair or Maintenance",TRUE,"High","HVAC Specialist","Low",TRUE,111,4.5,4,FALSE,NA,NA,NA,TRUE,NA,NA,NA,TRUE,13,2.5,276.428571428571,10,TRUE,24,4.3,36.1428571428571,297,307,FALSE,NA
"114",FALSE,"Home Systems","Plumbing Drain Repair",FALSE,"Mid","Plumber","Low",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,186,4.7,2.28571428571429,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"115",TRUE,"Home Construction","Roof Repair or Maintenance",TRUE,"Low","Roofer and Sider","Mid",TRUE,55,4.8,12,TRUE,13,5,3.14285714285714,TRUE,44,5,15.5714285714286,TRUE,1,5,241.285714285714,13,TRUE,32,5,18.2857142857143,648,645,FALSE,NA
"116",FALSE,"Home Construction","Roof Repair or Maintenance",TRUE,"Low","Roofer and Sider","Mid",TRUE,39,4.7,12,TRUE,93,5,69,TRUE,22,4.8,31,TRUE,2,3,7.71428571428571,NA,TRUE,24,4.2,21.1428571428571,1043,1089,TRUE,509
"117",TRUE,"Home Maintenance","House Cleaning",TRUE,"Mid","Cleaner","Mid",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,6,5,6.57142857142857,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"118",FALSE,"Home Systems","Central Air Conditioning Installation or Replacement",TRUE,"High","HVAC Specialist","Mid",TRUE,8,5,8,FALSE,NA,NA,NA,TRUE,4,5,8.14285714285714,TRUE,NA,NA,12.5714285714286,1,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"119",FALSE,"Home Construction","Tile Installation and Replacement",TRUE,"High","Floor, Carpet, and Tile Specialist","High",TRUE,12,4.3,4,FALSE,NA,NA,NA,TRUE,3,3.3,7.85714285714286,TRUE,2,1,8.57142857142857,NA,TRUE,NA,NA,NA,37,38,FALSE,NA
"120",FALSE,"Home Maintenance","Full Service Lawn Care",FALSE,"Mid","Landscaper","Mid",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"121",FALSE,"Home Construction","Tile Installation and Replacement",TRUE,"High","Floor, Carpet, and Tile Specialist","Low",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,1,5,14.2857142857143,TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"122",FALSE,"Home Construction","Handyman",FALSE,"High","Handyman","High",FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,58,5,0.428571428571429,5,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"123",FALSE,"Home Construction","General Contracting",FALSE,"Mid","General Contractor","Mid",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"124",FALSE,"Home Construction","Handyman",TRUE,"Low","Handyman","Low",FALSE,NA,NA,NA,TRUE,1,5,120.142857142857,TRUE,7,5,55,TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"125",FALSE,"Home Construction","Architectural Services",FALSE,"Mid","Engineer and Technical Designer","Low",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"126",FALSE,"Home Construction","Bathroom Remodel",FALSE,"High","General Contractor","Low",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"127",FALSE,"Home Maintenance","Lawn Mowing and Trimming",TRUE,"Mid","Landscaper","Mid",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,6,4.2,26.5714285714286,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA
"128",TRUE,"Home Maintenance","House Cleaning",TRUE,"Mid","Cleaner","Mid",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,1,5,14.8571428571429,FALSE,NA,NA,NA,NA,TRUE,1,5,11.1428571428571,49,49,TRUE,162
"129",FALSE,"Home Maintenance","House Cleaning",FALSE,"High","Cleaner","High",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,TRUE,4,4,34,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"130",FALSE,"Home Maintenance","Lawn Mowing and Trimming",TRUE,"High","Landscaper","Mid",TRUE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,58,4.9,55,TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"131",FALSE,"Home Construction","Floor Installation or Replacement",TRUE,"Mid","Floor, Carpet, and Tile Specialist","Low",TRUE,11,5,4,FALSE,NA,NA,NA,TRUE,13,5,1.42857142857143,FALSE,NA,NA,NA,NA,TRUE,2,5,52.1428571428571,821,828,FALSE,NA
"132",FALSE,"Home Construction","Concrete Installation",FALSE,"Mid","Paver","Mid",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,4,5,60,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"133",FALSE,"Home Systems","Electrical and Wiring Repair",FALSE,"Mid","Electrician","Low",TRUE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,17,4.5,533.285714285714,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,1828
"134",FALSE,"Home Construction","Bathroom Remodel",TRUE,"High","General Contractor","Mid",TRUE,18,4.3,24,FALSE,NA,NA,NA,TRUE,NA,NA,NA,TRUE,1,1,120.285714285714,2,TRUE,30,4.3,1.14285714285714,3322,3380,TRUE,321
"135",FALSE,"Home Maintenance","Full Service Lawn Care",FALSE,"Mid","Landscaper","Mid",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,0,0,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"136",FALSE,"Home Construction","Tile Installation and Replacement",TRUE,"Mid","Floor, Carpet, and Tile Specialist","Mid",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,6,4.3,8.28571428571429,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"137",FALSE,"Home Construction","Drywall Repair and Texturing",FALSE,"High","Drywall Specialist","Low",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,1,5,977,TRUE,2,5,54,2,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"138",FALSE,"Home Maintenance","Full Service Lawn Care",FALSE,"Mid","Landscaper","Low",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,20,4.48,632.714285714286,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"139",FALSE,"Home Construction","Hardwood Floor Refinishing",FALSE,"Mid","Floor, Carpet, and Tile Specialist","Low",TRUE,5,5,24,FALSE,NA,NA,NA,TRUE,2,5,24.7142857142857,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"140",FALSE,"Home Construction","Carpet Installation",TRUE,"Mid","Floor, Carpet, and Tile Specialist","Mid",TRUE,16,4.5,2,FALSE,NA,NA,NA,TRUE,1,5,266.428571428571,FALSE,NA,NA,NA,NA,TRUE,22,5,153.285714285714,487,494,FALSE,NA
"141",FALSE,"Home Systems","Electrical and Wiring Repair",TRUE,"Mid","Electrician","High",TRUE,3,5,28,FALSE,NA,NA,NA,TRUE,14,4.9,31.2857142857143,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,55,55,TRUE,510
"142",TRUE,"Home Construction","General Contracting",FALSE,"Mid","General Contractor","Mid",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,1,5,31.7142857142857,42,42,FALSE,NA
"143",FALSE,"Home Construction","Floor Installation or Replacement",FALSE,"High","Floor, Carpet, and Tile Specialist","Mid",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,1,5,NA,TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"144",FALSE,"Home Maintenance","Outdoor Landscaping and Design",FALSE,"Mid","Landscaper","Mid",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,3,4.72,715.428571428571,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"145",FALSE,"Home Maintenance","Outdoor Landscaping and Design",TRUE,"Low","Landscaper","Mid",TRUE,12,4.3,28,TRUE,10,4.6,25.4285714285714,TRUE,14,4.5,14,TRUE,2,3,30.1428571428571,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"146",FALSE,"Home Construction","Floor Installation or Replacement",FALSE,"Mid","Floor, Carpet, and Tile Specialist","Mid",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,8,4.9,71.4285714285714,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,27
"147",FALSE,"Home Systems","Appliance Repair or Maintenance",TRUE,"High","Handyman","High",TRUE,16,2.4,16,FALSE,NA,NA,NA,TRUE,120,3.9,1.14285714285714,TRUE,36,2,0.857142857142857,14,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"148",FALSE,"Home Construction","General Contracting",TRUE,"High","General Contractor","High",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,5,4.7,249.571428571429,TRUE,1,5,147.428571428571,NA,FALSE,NA,NA,NA,NA,NA,TRUE,97
"149",FALSE,"Home Construction","General Contracting",TRUE,"High","General Contractor","High",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,13,5,64.7142857142857,TRUE,5,5,69.5714285714286,4,FALSE,NA,NA,NA,NA,NA,TRUE,553
"150",FALSE,"Home Systems","Heating System Repair or Maintenance",TRUE,"High","HVAC Specialist","Mid",TRUE,226,4.7,192,FALSE,NA,NA,NA,TRUE,7,4.24,1011.14285714286,TRUE,69,3,2.42857142857143,44,TRUE,15,5,40.2857142857143,21,21,FALSE,NA
"151",FALSE,"Home Systems","Heating System Repair or Maintenance",FALSE,"Low","HVAC Specialist","Mid",TRUE,3,3.7,144,TRUE,5,5,100,TRUE,1,5,682.571428571429,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"152",FALSE,"Home Systems","Plumbing Pipe Repair",FALSE,"High","Plumber","High",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,1,5,646.142857142857,TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"153",FALSE,"Home Construction","Concrete Repair and Maintenance",FALSE,"High","Paver","Low",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,TRUE,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"154",FALSE,"Home Maintenance","House Cleaning",TRUE,"Mid","Cleaner","Mid",TRUE,12,4.3,8,FALSE,NA,NA,NA,TRUE,2,4.8,54.8571428571429,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"155",FALSE,"Home Construction","Home Remodeling",FALSE,"Mid","General Contractor","Mid",TRUE,10,3.5,48,FALSE,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"156",FALSE,"Home Maintenance","Interior Painting",FALSE,"Mid","Painter","Mid",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"157",FALSE,"Home Construction","General Contracting",TRUE,"Mid","General Contractor","Low",TRUE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,3,4.7,16.8571428571429,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"158",FALSE,"Home Construction","General Carpentry",TRUE,"Low","Carpenter","Mid",FALSE,NA,NA,NA,TRUE,2,5,280.857142857143,TRUE,18,4.9,118.428571428571,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"159",FALSE,"Home Construction","General Carpentry",FALSE,"Mid","Carpenter","Mid",TRUE,1,1,4,FALSE,NA,NA,NA,TRUE,2,2.8,7.57142857142857,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"160",FALSE,"Home Construction","General Carpentry",FALSE,"Mid","Carpenter","Mid",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,3,5,215,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,40,42,FALSE,NA
"161",FALSE,"Home Maintenance","Interior Painting",TRUE,"High","Painter","High",TRUE,26,4.9,2,FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,3,5,15.4285714285714,NA,TRUE,NA,NA,NA,160,173,FALSE,NA
"162",FALSE,"Home Construction","General Contracting",TRUE,"Mid","General Contractor","Mid",TRUE,13,5,2,FALSE,NA,NA,NA,TRUE,1,5,578.428571428571,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"163",FALSE,"Home Construction","Architectural Services",FALSE,"High","Engineer and Technical Designer","Low",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"164",FALSE,"Home Construction","Bathroom Remodel",FALSE,"High","General Contractor","Low",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"165",FALSE,"Home Maintenance","Upholstery and Furniture Cleaning",FALSE,"Low","Cleaner","Low",TRUE,NA,NA,NA,TRUE,15,3.7,458.571428571429,TRUE,1,4,840.428571428571,TRUE,13,1,309.142857142857,20,TRUE,2,1,309.142857142857,NA,NA,FALSE,NA
"166",FALSE,"Home Systems","Home Theater System Installation or Replacement",FALSE,"High","Home Electronics Specialist","Mid",TRUE,8,5,12,FALSE,NA,NA,NA,TRUE,3,5,12.2857142857143,TRUE,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"167",FALSE,"Home Maintenance","Outdoor Landscaping and Design",FALSE,"Mid","Landscaper","High",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,27
"168",FALSE,"Home Construction","Architectural Services",FALSE,"Mid","Engineer and Technical Designer","Mid",TRUE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,2,5,577.714285714286,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"169",FALSE,"Home Maintenance","Exterior Painting",FALSE,"Mid","Painter","Low",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,2,5,11.2857142857143,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"170",FALSE,"Home Systems","Electrical and Wiring Repair",TRUE,"Low","Electrician","Mid",TRUE,14,5,4,TRUE,5,5,61.4285714285714,TRUE,24,4.9,235.571428571429,TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"171",FALSE,"Home Maintenance","Full Service Lawn Care",TRUE,"Mid","Landscaper","Mid",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,5,5,26.2857142857143,FALSE,NA,NA,NA,NA,TRUE,1,5,3.28571428571429,8,8,FALSE,NA
"172",FALSE,"Home Systems","Electrical and Wiring Repair",TRUE,"Mid","Electrician","High",TRUE,4,4,48,TRUE,14,4.8,396.285714285714,FALSE,NA,NA,NA,TRUE,12,5,32.2857142857143,7,TRUE,NA,NA,NA,1,1,FALSE,NA
"173",FALSE,"Home Maintenance","Full Service Lawn Care",FALSE,"Mid","Landscaper","Low",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"174",FALSE,"Home Maintenance","Outdoor Landscaping and Design",FALSE,"Low","Landscaper","Mid",FALSE,NA,NA,NA,TRUE,3,5,62.1428571428571,TRUE,4,5,12.1428571428571,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"175",FALSE,"Home Systems","Plumbing Drain Repair",FALSE,"High","Plumber","Mid",TRUE,1,5,24,FALSE,NA,NA,NA,TRUE,12,4.9,549,TRUE,3,5,111.857142857143,3,TRUE,NA,NA,NA,11,12,FALSE,NA
"176",FALSE,"Home Construction","Carpet Installation",TRUE,"High","Floor, Carpet, and Tile Specialist","Mid",TRUE,21,4.6,4,FALSE,NA,NA,NA,TRUE,5,5,4.57142857142857,TRUE,NA,NA,NA,NA,TRUE,NA,NA,NA,78,89,TRUE,237
"177",FALSE,"Home Construction","Home Remodeling",TRUE,"High","General Contractor","Low",TRUE,18,4.5,4,FALSE,NA,NA,NA,TRUE,7,4.4,8.14285714285714,TRUE,21,4.5,21.5714285714286,10,TRUE,4,4.5,102.285714285714,233,243,FALSE,NA
"178",FALSE,"Home Maintenance","Interior Painting",FALSE,"Mid","Painter","Low",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,49,50,FALSE,NA
"179",FALSE,"Home Construction","Home Remodeling",FALSE,"Mid","General Contractor","Mid",TRUE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,2,4.33,743.285714285714,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"180",FALSE,"Home Maintenance","Bed Bug Extermination",TRUE,"Low","Pest Control Specialist","Low",TRUE,777,4.5,2,TRUE,168,4.5,211.285714285714,TRUE,1,3.83,1116.28571428571,TRUE,179,4,5.28571428571429,265,TRUE,113,4.3,22,2092,2261,TRUE,2240
"181",FALSE,"Home Construction","Home Remodeling",TRUE,"Mid","General Contractor","Low",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,73,83,FALSE,NA
"182",FALSE,"Home Construction","Home Remodeling",FALSE,"Mid","General Contractor","Low",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"183",FALSE,"Home Maintenance","Tree Trimming and Removal",TRUE,"High","Landscaper","Mid",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,109,4.6,3.85714285714286,TRUE,NA,NA,NA,NA,TRUE,NA,NA,NA,4,4,FALSE,NA
"184",FALSE,"Home Construction","Handyman",FALSE,"Mid","Handyman","Low",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,1,4,25.7142857142857,FALSE,NA,NA,NA,NA,TRUE,1,1,57.1428571428571,103,103,FALSE,NA
"185",TRUE,"Home Construction","Roof Installation or Replacement",TRUE,"Low","Roofer and Sider","High",TRUE,18,4.9,2,TRUE,12,4.9,24.1428571428571,TRUE,11,5,8.28571428571429,TRUE,NA,NA,NA,NA,TRUE,5,5,17.7142857142857,371,378,TRUE,22
"186",FALSE,"Home Construction","Roof Installation or Replacement",TRUE,"Mid","Roofer and Sider","High",TRUE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,2
"187",FALSE,"Home Construction","Concrete Repair and Maintenance",TRUE,"Mid","Paver","Low",TRUE,5,5,4,FALSE,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"188",FALSE,"Home Construction","General Contracting",FALSE,"Mid","General Contractor","Mid",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
