"","Id","Conversion","industry","Category","with_web","P_G","occupation","State_G","Google_P","Google___of_Reviews","Google_Avg_Rating","Google_diff_week","Angi_P","Angi_s___of_Reviews","Angi_s_Avg_Rating","Angi_diff_week","HA_P","HA___of_Reviews","HA_Avg_Rating","HA_diff_week","Yelp_P","Yelp___of_Reviews","Yelp_Avg_Rating","Yelp_diff_week","Yelp___of_Reviews__that_are_not_recommended_","IG_P","IG_Follows","category_G","Review_sum","Avg_Rating_sum","diff_week_sum","P_num","Review_mean","Avg_Rating_mean","diff_week_mean"
"3500","00Q3q00001ZwlMVEAZ","FALSE","Home Systems","Plumbing Drain Repair",0,2,"Plumber",2,FALSE,0,0,0,FALSE,0,0,0,TRUE,0,0,0,FALSE,0,0,0,0,FALSE,0,"Plumber",0,0,0,1,0,0,0
"3501","00Q3q00001Zv8OuEAJ","FALSE","Home Systems","Electrical and Wiring Repair",1,2,"Electrician",2,TRUE,2,3,4,FALSE,0,0,0,TRUE,2,5,22.5714285714286,FALSE,0,0,0,0,FALSE,0,"Handyman/Electrician",4,8,26.5714285714286,2,2,4,13.2857142857143
"3502","00Q3q00001Zv801EAB","FALSE","Home Construction","General Contracting",0,2,"General Contractor",1,FALSE,0,0,0,FALSE,0,0,0,TRUE,0,0,0,FALSE,0,0,0,0,FALSE,0,"General Contractor",0,0,0,1,0,0,0
"3503","00Q3q00001ZwkxtEAB","FALSE","Home Construction","Home Remodeling",0,2,"General Contractor",1,FALSE,0,0,0,FALSE,0,0,0,TRUE,2,5,25,FALSE,0,0,0,0,FALSE,0,"General Contractor",2,5,25,1,2,5,25
"3504","00Q3q00001Zv8EfEAJ","FALSE","Home Systems","Electrical and Wiring Repair",1,3,"Electrician",2,TRUE,14,4.4,4,FALSE,0,0,0,TRUE,0,0,0,TRUE,0,0,0,1,FALSE,0,"Handyman/Electrician",14,4.4,4,3,4.66666666666667,1.46666666666667,1.33333333333333
"3505","00Q3q00001ZwlMnEAJ","FALSE","Home Construction","Hardwood Floor Refinishing",1,1,"Floor, Carpet, and Tile Specialist",1,TRUE,7,2.7,44,TRUE,14,3.4,373.285714285714,TRUE,0,0,0,TRUE,2,1,16,1,FALSE,0,"Floor, Carpet, and Tile Specialist",23,7.1,433.285714285714,4,5.75,1.775,108.321428571428
"3506","00Q3q00001ZwlFTEAZ","FALSE","Home Maintenance","House Cleaning",1,2,"Cleaner",2,TRUE,3,5,36,FALSE,0,0,0,TRUE,0,0,0,FALSE,0,0,0,0,FALSE,0,"Cleaner",3,5,36,2,1.5,2.5,18
"3507","00Q3q00001aOlUCEA0","FALSE","Home Construction","Home Remodeling",0,2,"General Contractor",1,TRUE,3,5,2,FALSE,0,0,0,TRUE,0,0,0,FALSE,0,0,0,0,FALSE,0,"General Contractor",3,5,2,2,1.5,2.5,1
"3508","00Q3q00001Zv8awEAB","FALSE","Home Construction","Home Remodeling",0,2,"General Contractor",1,FALSE,0,0,0,FALSE,0,0,0,TRUE,0,0,0,FALSE,0,0,0,0,FALSE,0,"General Contractor",0,0,0,1,0,0,0
"3509","00Q3q00001ZwlNfEAJ","FALSE","Home Maintenance","Interior Painting",0,2,"Painter",2,FALSE,0,0,0,FALSE,0,0,0,TRUE,0,0,0,FALSE,0,0,0,0,FALSE,0,"Painter",0,0,0,1,0,0,0
"3510","00Q3q00001ZwlANEAZ","FALSE","Home Construction","General Contracting",0,2,"General Contractor",2,FALSE,0,0,0,FALSE,0,0,0,TRUE,2,5,332.571428571429,FALSE,0,0,0,0,FALSE,0,"General Contractor",2,5,332.571428571429,1,2,5,332.571428571429
"3511","00Q3q00001YQUSMEA5","FALSE","Home Systems","Electrical and Wiring Repair",1,1,"Electrician",3,FALSE,0,0,0,TRUE,11,4.9,28.7142857142857,TRUE,49,4.7,31,TRUE,12,5,8.14285714285714,2,FALSE,0,"Handyman/Electrician",72,14.6,67.8571428571428,3,24,4.86666666666667,22.6190476190476
"3512","00Q3q00001aNaiHEAS","FALSE","Home Construction","Bathroom Remodel",0,2,"General Contractor",2,FALSE,0,0,0,FALSE,0,0,0,TRUE,0,0,0,FALSE,0,0,0,0,FALSE,0,"General Contractor",0,0,0,1,0,0,0
"3513","00Q3q00001aNbOlEAK","FALSE","Home Maintenance","House Cleaning",0,3,"Cleaner",3,FALSE,0,0,0,FALSE,0,0,0,TRUE,5,5,66.5714285714286,TRUE,0,0,0,0,FALSE,0,"Cleaner",5,5,66.5714285714286,2,2.5,2.5,33.2857142857143
"3514","00Q3q00001WXRrHEAX","FALSE","Home Systems","Heating System Repair or Maintenance",1,1,"HVAC Specialist",1,FALSE,0,0,0,TRUE,298,4.8,194,TRUE,0,0,0,FALSE,0,0,0,0,TRUE,14,"HVAC Specialist",298,4.8,194,2,149,2.4,97
"3515","00Q3q00001ZxNRtEAN","FALSE","Home Systems","Plumbing Pipe Repair",1,3,"Plumber",3,TRUE,5,4.2,8,FALSE,0,0,0,FALSE,0,0,0,TRUE,1,5,1.57142857142857,0,FALSE,0,"Plumber",6,9.2,9.57142857142857,2,3,4.6,4.78571428571428
"3516","00Q3q00001ZxNhGEAV","FALSE","Home Maintenance","Outdoor Landscaping and Design",1,3,"Landscaper",3,FALSE,0,0,0,FALSE,0,0,0,FALSE,0,0,0,TRUE,7,4,7.28571428571429,0,TRUE,88,"Landscaper 1",7,4,7.28571428571429,1,7,4,7.28571428571429
"3517","00Q3q00001aOlVREA0","FALSE","Home Maintenance","Full Service Lawn Care",0,3,"Landscaper",2,TRUE,1,3,96,FALSE,0,0,0,TRUE,0,0,0,TRUE,0,0,0,0,FALSE,0,"Landscaper",1,3,96,3,0.333333333333333,1,32
"3518","00Q3q00001aQ2meEAC","FALSE","Home Construction","Window Repair",1,3,"Handyman",3,TRUE,3,5,48,FALSE,0,0,0,TRUE,6,5,53.1428571428571,TRUE,1,5,86.4285714285714,0,FALSE,0,"Handyman/Electrician",10,15,187.571428571428,3,3.33333333333333,5,62.5238095238095
"3519","00Q3q00001ZxNRvEAN","TRUE","Home Systems","Plumbing Drain Repair",1,3,"Plumber",3,TRUE,272,4.9,2,FALSE,0,0,0,FALSE,0,0,0,TRUE,750,4.5,13.1428571428571,701,FALSE,0,"Plumber",1022,9.4,15.1428571428571,2,511,4.7,7.57142857142855
"3520","00Q3q00001aOlVEEA0","FALSE","Home Construction","Tile Installation and Replacement",0,2,"Floor, Carpet, and Tile Specialist",3,FALSE,0,0,0,FALSE,0,0,0,TRUE,1,5,0,FALSE,0,0,0,0,FALSE,0,"Floor, Carpet, and Tile Specialist",1,5,0,1,1,5,0
"3521","00Q3q00001aPdAZEA0","FALSE","Home Maintenance","Tree Trimming and Removal",1,2,"Landscaper",3,TRUE,28,4.1,8,TRUE,115,4.8,124.142857142857,FALSE,0,0,0,TRUE,57,3.5,0.428571428571429,9,TRUE,11400,"Landscaper 1",200,12.4,132.571428571428,3,66.6666666666667,4.13333333333333,44.1904761904761
"3522","00Q3q00001aQ388EAC","FALSE","Home Construction","Tile Installation and Replacement",1,3,"Floor, Carpet, and Tile Specialist",1,TRUE,0,0,0,FALSE,0,0,0,TRUE,7,4.1,15.1428571428571,TRUE,2,1,23.2857142857143,0,TRUE,286,"Floor, Carpet, and Tile Specialist",9,5.1,38.4285714285714,3,3,1.7,12.8095238095238
"3523","00Q3q00001aQ3KVEA0","FALSE","Home Construction","Window Installation",1,3,"Handyman",2,FALSE,0,0,0,FALSE,0,0,0,TRUE,4,5,10.1428571428571,TRUE,0,0,0,0,TRUE,46,"Handyman/Electrician",4,5,10.1428571428571,2,2,2.5,5.07142857142855
"3524","00Q3q00001aPdgDEAS","FALSE","Home Construction","Floor Installation or Replacement",1,3,"Floor, Carpet, and Tile Specialist",3,TRUE,16,3.5,12,FALSE,0,0,0,FALSE,0,0,0,TRUE,30,3.5,6,6,TRUE,396,"Floor, Carpet, and Tile Specialist",46,7,18,2,23,3.5,9
"3525","00Q3q00001aQ3EJEA0","FALSE","Home Construction","General Contracting",0,3,"General Contractor",2,FALSE,0,0,0,FALSE,0,0,0,TRUE,2,4.43,1078.71428571429,TRUE,0,0,0,0,FALSE,0,"General Contractor",2,4.43,1078.71428571429,2,1,2.215,539.357142857145
"3526","00Q3q00001aQ3LdEAK","FALSE","Home Maintenance","Outdoor Landscaping and Design",0,2,"Landscaper",3,FALSE,0,0,0,FALSE,0,0,0,TRUE,0,0,0,FALSE,0,0,0,0,FALSE,0,"Landscaper 1",0,0,0,1,0,0,0
"3527","00Q3q00001aPdbvEAC","FALSE","Home Systems","Electrical and Wiring Repair",1,3,"Electrician",3,TRUE,2,5,4,FALSE,0,0,0,FALSE,0,0,0,TRUE,4,5,20.8571428571429,9,FALSE,0,"Handyman/Electrician",6,10,24.8571428571429,2,3,5,12.4285714285715
"3528","00Q3q00001aPdWQEA0","FALSE","Home Construction","Bathroom Remodel",1,2,"General Contractor",3,TRUE,8,2.5,96,TRUE,19,3.3,323.142857142857,FALSE,0,0,0,TRUE,73,3,24.4285714285714,24,FALSE,0,"General Contractor",100,8.8,443.571428571428,3,33.3333333333333,2.93333333333333,147.857142857143
"3529","00Q3q00001aeQEcEAM","FALSE","Home Construction","Lock Installation and Repair",1,3,"Locksmith",2,FALSE,0,0,0,FALSE,0,0,0,TRUE,1,5,1.57142857142857,TRUE,0,0,0,2,FALSE,0,"Handyman/Electrician",1,5,1.57142857142857,2,0.5,2.5,0.785714285714285
"3530","00Q3q00001UIChLEAX","FALSE","Home Construction","Floor Installation or Replacement",1,2,"Floor, Carpet, and Tile Specialist",1,TRUE,32,4.8,2,FALSE,0,0,0,TRUE,6,4.8,83.5714285714286,FALSE,0,0,0,0,FALSE,0,"Floor, Carpet, and Tile Specialist",38,9.6,85.5714285714286,2,19,4.8,42.7857142857143
"3531","00Q3q00001ae5FVEAY","FALSE","Home Systems","Central Air Conditioning Repair or Maintenance",1,1,"HVAC Specialist",2,FALSE,0,0,0,TRUE,7,5,210.285714285714,TRUE,0,0,0,TRUE,0,0,144.428571428571,1,FALSE,0,"HVAC Specialist",7,5,354.714285714285,3,2.33333333333333,1.66666666666667,118.238095238095
"3532","00Q3q00001ZwknpEAB","TRUE","Home Systems","Electrical and Wiring Repair",0,2,"Electrician",1,FALSE,0,0,0,FALSE,0,0,0,TRUE,21,4.84,765.428571428571,FALSE,0,0,0,0,FALSE,0,"Handyman/Electrician",21,4.84,765.428571428571,1,21,4.84,765.428571428571
"3533","00Q3q00001Zv8OxEAJ","FALSE","Home Systems","Electrical and Wiring Repair",1,3,"Electrician",2,TRUE,1,5,28,FALSE,0,0,0,TRUE,0,0,0,TRUE,0,0,0,0,FALSE,0,"Handyman/Electrician",1,5,28,3,0.333333333333333,1.66666666666667,9.33333333333333
"3534","00Q3q00001Zv8EoEAJ","FALSE","Home Maintenance","Junk Removal",1,2,"Mover",1,TRUE,1,5,44,FALSE,0,0,0,TRUE,0,0,0,FALSE,0,0,0,0,FALSE,0,"Mover",1,5,44,2,0.5,2.5,22
"3535","00Q3q00001ZwlF4EAJ","FALSE","Home Systems","Wiring Installation",0,3,"Electrician",2,TRUE,11,5,44,FALSE,0,0,0,TRUE,7,5,78.4285714285714,TRUE,0,0,0,0,FALSE,0,"Handyman/Electrician",18,10,122.428571428571,3,6,3.33333333333333,40.8095238095238
"3536","00Q3q00001Zwl3vEAB","FALSE","Home Construction","General Contracting",0,3,"General Contractor",2,FALSE,0,0,0,FALSE,0,0,0,TRUE,10,4.97,396.714285714286,TRUE,1,5,479.142857142857,0,FALSE,0,"General Contractor",11,9.97,875.857142857143,2,5.5,4.985,437.928571428572
"3537","00Q3q00001Zwl3HEAR","FALSE","Home Construction","Concrete Installation",0,2,"Paver",1,FALSE,0,0,0,FALSE,0,0,0,TRUE,57,4.4,56.7142857142857,FALSE,0,0,0,0,FALSE,0,"Paver",57,4.4,56.7142857142857,1,57,4.4,56.7142857142857
"3538","00Q3q00001aNac4EAC","FALSE","Home Construction","Architectural Services",1,1,"Engineer and Technical Designer",1,TRUE,0,0,0,TRUE,2,5,763.714285714286,TRUE,15,4.8,351.714285714286,TRUE,0,0,0,0,FALSE,0,"Other",17,9.8,1115.42857142857,4,4.25,2.45,278.857142857143
"3539","00Q3q00001aNaboEAC","FALSE","Home Construction","General Contracting",0,2,"General Contractor",1,TRUE,0,0,0,FALSE,0,0,0,TRUE,3,4.67,676.142857142857,FALSE,0,0,0,0,FALSE,0,"General Contractor",3,4.67,676.142857142857,2,1.5,2.335,338.071428571428
"3540","00Q3q00001aNaisEAC","FALSE","Home Construction","General Contracting",0,2,"General Contractor",2,FALSE,0,0,0,FALSE,0,0,0,TRUE,0,0,0,FALSE,0,0,0,0,FALSE,0,"General Contractor",0,0,0,1,0,0,0
"3541","00Q3q00001aNbHREA0","FALSE","Home Systems","Heating System Repair or Maintenance",1,1,"HVAC Specialist",1,FALSE,0,0,0,TRUE,92,4.9,146.428571428571,TRUE,8,4.96,445.714285714286,FALSE,0,0,0,0,FALSE,0,"HVAC Specialist",100,9.86,592.142857142857,2,50,4.93,296.071428571428
"3542","00Q3q00001aNbB2EAK","FALSE","Home Systems","Plumbing Drain Repair",0,1,"Plumber",1,FALSE,0,0,0,TRUE,3,4.6,758.571428571429,TRUE,29,4.78,571.571428571429,FALSE,0,0,0,0,FALSE,0,"Plumber",32,9.38,1330.14285714286,2,16,4.69,665.071428571429
"3543","00Q3q00001aNb85EAC","FALSE","Home Systems","Plumbing Drain Repair",0,2,"Plumber",1,TRUE,3,5,48,FALSE,0,0,0,TRUE,2,5,8.57142857142857,FALSE,0,0,0,0,FALSE,0,"Plumber",5,10,56.5714285714286,2,2.5,5,28.2857142857143
"3544","00Q3q00001ZdQC6EAN","FALSE","Home Construction","Home Remodeling",0,1,"General Contractor",3,TRUE,909,4,2,TRUE,90,3.8,4.42857142857143,TRUE,9,4.3,5.28571428571429,TRUE,91,1.5,1.57142857142857,102,TRUE,71,"General Contractor",1099,13.6,13.2857142857143,4,274.75,3.4,3.32142857142857
"3545","00Q3q00001aOlmoEAC","FALSE","Home Construction","Countertop Installation",1,3,"Floor, Carpet, and Tile Specialist",1,TRUE,12,4.8,2,FALSE,0,0,0,TRUE,4,5,21,TRUE,7,5,12.1428571428571,1,TRUE,17,"Floor, Carpet, and Tile Specialist",23,14.8,35.1428571428571,3,7.66666666666667,4.93333333333333,11.7142857142857
"3546","00Q3q00001aNbGuEAK","FALSE","Home Construction","General Contracting",1,1,"General Contractor",1,TRUE,268,3.8,2,TRUE,71,3.8,4.14285714285714,TRUE,5,4.53,640.428571428571,TRUE,78,3.5,17.8571428571429,134,TRUE,238,"General Contractor",422,15.63,664.428571428571,4,105.5,3.9075,166.107142857143
"3547","00Q3q00001aNbNlEAK","FALSE","Home Maintenance","Outdoor Landscaping and Design",0,2,"Landscaper",3,FALSE,0,0,0,FALSE,0,0,0,TRUE,0,0,0,FALSE,0,0,0,0,FALSE,0,"Landscaper 1",0,0,0,1,0,0,0
"3548","00Q3q00001WMRPuEAP","FALSE","Home Maintenance","Outdoor Landscaping and Design",1,3,"Landscaper",3,TRUE,7,5,44,FALSE,0,0,0,FALSE,0,0,0,TRUE,42,4.5,24,6,TRUE,0,"Landscaper 1",49,9.5,68,2,24.5,4.75,34
"3549","00Q3q00001aOlNQEA0","FALSE","Home Maintenance","Tree Trimming and Removal",0,2,"Landscaper",1,TRUE,11,5,2,FALSE,0,0,0,TRUE,30,5,2.14285714285714,FALSE,0,0,0,0,FALSE,0,"Landscaper 1",41,10,4.14285714285714,2,20.5,5,2.07142857142857
"3550","00Q3q00001aPdOcEAK","TRUE","Home Construction","Roof Repair or Maintenance",1,3,"Roofer and Sider",3,TRUE,21,4.8,4,FALSE,0,0,0,TRUE,13,4.6,7.42857142857143,TRUE,11,4.5,1,14,FALSE,0,"Roofer and Sider",45,13.9,12.4285714285714,3,15,4.63333333333333,4.14285714285714
"3551","00Q3q00001aOlVCEA0","FALSE","Home Construction","Tile Installation and Replacement",0,3,"Floor, Carpet, and Tile Specialist",3,FALSE,0,0,0,FALSE,0,0,0,TRUE,0,0,0,TRUE,1,5,149,0,FALSE,0,"Floor, Carpet, and Tile Specialist",1,5,149,2,0.5,2.5,74.5
"3552","00Q3q00001aQ3SsEAK","TRUE","Home Construction","Tile Installation and Replacement",1,3,"Floor, Carpet, and Tile Specialist",1,TRUE,5,5,28,FALSE,0,0,0,TRUE,3,5,141.285714285714,TRUE,1,5,104.142857142857,3,TRUE,660,"Floor, Carpet, and Tile Specialist",9,15,273.428571428571,3,3,5,91.142857142857
"3553","00Q3q00001aPdCVEA0","TRUE","Home Maintenance","Outdoor Landscaping and Design",1,3,"Landscaper",3,TRUE,1,5,20,FALSE,0,0,0,TRUE,0,0,0,TRUE,31,5,0.142857142857143,5,FALSE,0,"Landscaper 1",32,10,20.1428571428571,3,10.6666666666667,3.33333333333333,6.71428571428571
"3554","00Q3q00001XfjkiEAB","FALSE","Home Maintenance","Interior Painting",1,3,"Painter",3,TRUE,0,0,0,FALSE,0,0,0,TRUE,7,5,1.57142857142857,TRUE,1,5,52.1428571428571,0,TRUE,97,"Painter",8,10,53.7142857142857,3,2.66666666666667,3.33333333333333,17.9047619047619
"3555","00Q3q00001WXSBYEA5","FALSE","Home Construction","Floor Installation or Replacement",0,2,"Floor, Carpet, and Tile Specialist",3,FALSE,0,0,0,FALSE,0,0,0,TRUE,3,5,12,FALSE,0,0,0,0,FALSE,0,"Floor, Carpet, and Tile Specialist",3,5,12,1,3,5,12
"3556","00Q3q00001YOcLWEA1","FALSE","Home Construction","Masonry Construction Services",0,2,"Mason",2,FALSE,0,0,0,FALSE,0,0,0,TRUE,2,4.75,801.285714285714,FALSE,0,0,0,0,FALSE,0,"Paver",2,4.75,801.285714285714,1,2,4.75,801.285714285714
"3557","00Q3q00001YOd1GEAT","FALSE","Home Construction","Architectural Services",0,2,"Engineer and Technical Designer",1,TRUE,3,5,32,FALSE,0,0,0,TRUE,0,0,0,FALSE,0,0,0,0,FALSE,0,"Other",3,5,32,2,1.5,2.5,16
"3558","00Q3q00001YOc8KEAT","FALSE","Home Construction","Asphalt Installation",0,1,"Paver",3,TRUE,6,3,2,TRUE,0,0,0,TRUE,1,5,761.142857142857,TRUE,0,0,0,0,FALSE,0,"Paver",7,8,763.142857142857,4,1.75,2,190.785714285714
"3559","00Q3q00001aQ2ozEAC","FALSE","Home Maintenance","Outdoor Landscaping and Design",1,2,"Landscaper",3,FALSE,0,0,0,FALSE,0,0,0,TRUE,17,4.91,8.42857142857143,FALSE,0,0,0,0,FALSE,0,"Landscaper 1",17,4.91,8.42857142857143,1,17,4.91,8.42857142857143
"3560","00Q3q00001YOc7iEAD","TRUE","Home Maintenance","Tree Trimming and Removal",1,3,"Landscaper",2,TRUE,0,0,0,FALSE,0,0,0,TRUE,4,5,7.28571428571429,TRUE,0,0,0,0,FALSE,0,"Landscaper 1",4,5,7.28571428571429,3,1.33333333333333,1.66666666666667,2.42857142857143
"3561","00Q3q00001XQf60EAD","FALSE","Home Construction","Custom Cabinet Building",1,2,"Carpenter",2,FALSE,0,0,0,FALSE,0,0,0,TRUE,45,4.9,23.7142857142857,FALSE,0,0,0,0,FALSE,0,"Carpenter",45,4.9,23.7142857142857,1,45,4.9,23.7142857142857
"3562","00Q3q00001aeQUqEAM","FALSE","Home Construction","Custom Cabinet Building",1,2,"Carpenter",2,TRUE,23,3.8,28,FALSE,0,0,0,TRUE,0,0,0,FALSE,0,0,0,0,FALSE,0,"Carpenter",23,3.8,28,2,11.5,1.9,14
"3563","00Q3q00001aeQZVEA2","FALSE","Home Maintenance","Swimming Pool Repair",1,1,"Pool and Spa Specialist",1,TRUE,23,4,2,TRUE,27,4.8,159.142857142857,TRUE,26,4.9,86.4285714285714,TRUE,0,0,0,0,TRUE,195,"Landscaper 1",76,13.7,247.571428571428,4,19,3.425,61.8928571428571
"3564","00Q3q00001aeQZiEAM","FALSE","Home Maintenance","Lawn Mowing and Trimming",1,3,"Landscaper",2,TRUE,27,4,48,FALSE,0,0,0,TRUE,1,5,132.428571428571,TRUE,8,1.5,27.5714285714286,8,FALSE,0,"Landscaper",36,10.5,208,3,12,3.5,69.3333333333332
"3565","00Q3q00001aPdPqEAK","TRUE","Home Systems","Electrical and Wiring Repair",1,3,"Electrician",3,TRUE,1,5,16,FALSE,0,0,0,FALSE,0,0,0,TRUE,79,5,9.14285714285714,6,FALSE,0,"Handyman/Electrician",80,10,25.1428571428571,2,40,5,12.5714285714286
"3566","00Q3q00001aPdBnEAK","FALSE","Home Systems","Electrical and Wiring Repair",0,3,"Electrician",3,FALSE,0,0,0,FALSE,0,0,0,FALSE,0,0,0,TRUE,9,5,7.71428571428571,1,FALSE,0,"Handyman/Electrician",9,5,7.71428571428571,1,9,5,7.71428571428571
"3567","00Q3q00001afk6cEAA","FALSE","Home Systems","Electrical and Wiring Repair",1,3,"Electrician",2,TRUE,10,5,2,FALSE,0,0,0,TRUE,8,5,8.85714285714286,TRUE,0,0,0,0,FALSE,0,"Handyman/Electrician",18,10,10.8571428571429,3,6,3.33333333333333,3.61904761904762
"3568","00Q3q00001aeQl1EAE","FALSE","Home Maintenance","Full Service Lawn Care",1,2,"Landscaper",2,TRUE,6,5,24,FALSE,0,0,0,TRUE,1,5,25.2857142857143,FALSE,0,0,0,0,FALSE,0,"Landscaper",7,10,49.2857142857143,2,3.5,5,24.6428571428571
"3569","00Q3q00001Zv8JZEAZ","FALSE","Home Construction","Floor Installation or Replacement",0,3,"Floor, Carpet, and Tile Specialist",1,TRUE,1,4,96,FALSE,0,0,0,TRUE,28,4.8,17.7142857142857,TRUE,0,0,0,0,FALSE,0,"Floor, Carpet, and Tile Specialist",29,8.8,113.714285714286,3,9.66666666666667,2.93333333333333,37.9047619047619
"3570","00Q3q00001ZwknqEAB","FALSE","Home Systems","Plumbing Drain Repair",1,3,"Plumber",2,TRUE,7,5,16,FALSE,0,0,0,TRUE,3,5,25.2857142857143,TRUE,0,0,0,0,FALSE,0,"Plumber",10,10,41.2857142857143,3,3.33333333333333,3.33333333333333,13.7619047619048
"3571","00Q3q00001Zv83HEAR","FALSE","Home Construction","Architectural Services",0,2,"Engineer and Technical Designer",2,TRUE,0,0,0,FALSE,0,0,0,TRUE,1,5,678,FALSE,0,0,0,0,FALSE,0,"Other",1,5,678,2,0.5,2.5,339
"3572","00Q3q00001Zv8K2EAJ","FALSE","Home Construction","Home Remodeling",0,3,"General Contractor",1,FALSE,0,0,0,FALSE,0,0,0,TRUE,0,0,0,TRUE,1,2,136.571428571429,0,FALSE,0,"General Contractor",1,2,136.571428571429,2,0.5,1,68.2857142857145
"3573","00Q3q00001Zv87aEAB","FALSE","Home Construction","General Contracting",1,3,"General Contractor",2,FALSE,0,0,0,FALSE,0,0,0,TRUE,14,4.7,336,TRUE,1,0,239.142857142857,5,FALSE,0,"General Contractor",15,4.7,575.142857142857,2,7.5,2.35,287.571428571428
"3574","00Q3q00001ZwkyjEAB","FALSE","Home Systems","Electrical and Wiring Repair",1,2,"Electrician",2,TRUE,8,4.5,2,FALSE,0,0,0,TRUE,0,0,0,FALSE,0,0,0,0,TRUE,26,"Handyman/Electrician",8,4.5,2,2,4,2.25,1
"3575","00Q3q00001ZwktvEAB","TRUE","Home Systems","Electrical and Wiring Repair",0,2,"Electrician",2,FALSE,0,0,0,FALSE,0,0,0,TRUE,0,0,0,FALSE,0,0,0,0,TRUE,17,"Handyman/Electrician",0,0,0,1,0,0,0
"3576","00Q3q00001ZwknvEAB","FALSE","Home Systems","Appliance Repair or Maintenance",1,1,"Handyman",1,TRUE,788,4.8,2,TRUE,3,4.9,812.428571428571,TRUE,15,4.4,46.4285714285714,TRUE,34,3.5,1.85714285714286,18,FALSE,0,"Handyman/Electrician",840,17.6,862.714285714285,4,210,4.4,215.678571428571
"3577","00Q3q00001Zv802EAB","FALSE","Home Construction","General Contracting",0,1,"General Contractor",1,FALSE,0,0,0,TRUE,2,3,908.142857142857,TRUE,1,4.5,743.285714285714,FALSE,0,0,0,0,FALSE,0,"General Contractor",3,7.5,1651.42857142857,2,1.5,3.75,825.714285714286
"3578","00Q3q00001ZtICCEA3","FALSE","Home Construction","Home Remodeling",0,1,"General Contractor",2,FALSE,0,0,0,TRUE,1,5,544.428571428571,TRUE,2,4.25,1019.57142857143,FALSE,0,0,0,0,FALSE,0,"General Contractor",3,9.25,1564,2,1.5,4.625,782
"3579","00Q3q00001ZwlB8EAJ","FALSE","Home Maintenance","House Cleaning",0,2,"Cleaner",2,TRUE,0,0,0,FALSE,0,0,0,TRUE,0,0,0,FALSE,0,0,0,0,FALSE,0,"Cleaner",0,0,0,2,0,0,0
"3580","00Q3q00001aNwFxEAK","FALSE","Home Systems","Wiring Installation",0,2,"Electrician",2,FALSE,0,0,0,FALSE,0,0,0,TRUE,0,0,0,FALSE,0,0,0,0,FALSE,0,"Handyman/Electrician",0,0,0,1,0,0,0
"3581","00Q3q00001Zwl3eEAB","FALSE","Home Maintenance","Interior Painting",0,1,"Painter",1,FALSE,0,0,0,TRUE,4,3.5,490.857142857143,TRUE,2,4.83,1039,FALSE,0,0,0,0,FALSE,0,"Painter",6,8.33,1529.85714285714,2,3,4.165,764.928571428572
"3582","00Q3q00001aNwFnEAK","FALSE","Home Maintenance","Pest Control Services",1,1,"Pest Control Specialist",2,TRUE,21,4.4,16,TRUE,6,5,85.8571428571429,TRUE,5,5,626.714285714286,TRUE,9,3,141,2,FALSE,0,"Pest Control Specialist",41,17.4,869.571428571429,4,10.25,4.35,217.392857142857
"3583","00Q3q00001aNwBtEAK","FALSE","Home Construction","Architectural Services",1,2,"Engineer and Technical Designer",3,TRUE,3,5,40,FALSE,0,0,0,TRUE,1,4.67,853,FALSE,0,0,0,0,FALSE,0,"Other",4,9.67,893,2,2,4.835,446.5
"3584","00Q3q00001Zv8EEEAZ","FALSE","Home Construction","Concrete Installation",0,2,"Paver",1,FALSE,0,0,0,FALSE,0,0,0,TRUE,7,4.86,625,FALSE,0,0,0,0,FALSE,0,"Paver",7,4.86,625,1,7,4.86,625
"3585","00Q3q00001Zwl3IEAR","FALSE","Home Construction","Concrete Installation",0,3,"Paver",1,TRUE,0,0,0,FALSE,0,0,0,TRUE,0,0,0,TRUE,0,0,0,0,FALSE,0,"Paver",0,0,0,3,0,0,0
"3586","00Q3q00001aNagfEAC","FALSE","Home Systems","Heating System Repair or Maintenance",0,3,"HVAC Specialist",2,FALSE,0,0,0,FALSE,0,0,0,TRUE,0,0,0,TRUE,38,2.5,476.571428571429,16,FALSE,0,"HVAC Specialist",38,2.5,476.571428571429,2,19,1.25,238.285714285715
"3587","00Q3q00001XOByYEAX","FALSE","Home Systems","Electrical and Wiring Repair",0,2,"Electrician",2,FALSE,0,0,0,FALSE,0,0,0,TRUE,26,4.92,528.857142857143,FALSE,0,0,0,0,FALSE,0,"Handyman/Electrician",26,4.92,528.857142857143,1,26,4.92,528.857142857143
"3588","00Q3q00001aNaaJEAS","TRUE","Moving","Local Moving (under 50 miles)",1,3,"Mover",1,TRUE,123,4.6,2,FALSE,0,0,0,TRUE,1,5,687.428571428571,TRUE,54,2.5,25.8571428571429,84,FALSE,0,"Mover",178,12.1,715.285714285714,3,59.3333333333333,4.03333333333333,238.428571428571
"3589","00Q3q00001aNbHWEA0","FALSE","Home Systems","Heating System Repair or Maintenance",0,1,"HVAC Specialist",1,FALSE,0,0,0,TRUE,1,5,472.714285714286,TRUE,0,0,0,TRUE,0,0,0,0,FALSE,0,"HVAC Specialist",1,5,472.714285714286,3,0.333333333333333,1.66666666666667,157.571428571429
