"","Conversion","industry","Category","with_web","P_G","occupation","State_G","Google_P","Google___of_Reviews","Google_Avg_Rating","Google_diff_week","Angi_P","Angi_s___of_Reviews","Angi_s_Avg_Rating","Angi_diff_week","HA_P","HA___of_Reviews","HA_Avg_Rating","HA_diff_week","Yelp_P","Yelp___of_Reviews","Yelp_Avg_Rating","Yelp_diff_week","Yelp___of_Reviews__that_are_not_recommended_","FB_P","FB___of_Reviews","FB_Avg_Rating","FB_diff_week","FB_Page_Likes","FB_Page_Follows","IG_P","IG_Follows","Review_sum","Avg_Rating_sum","diff_week_sum","P_num","Review_mean","Avg_Rating_mean","diff_week_mean"
"164","FALSE","Home Construction","Bathroom Remodel",0,"High","General Contractor",1,FALSE,0,0,0,FALSE,0,0,0,TRUE,0,0,0,TRUE,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,2,0,0,0
"165","FALSE","Home Maintenance","Upholstery and Furniture Cleaning",0,"Low","Cleaner",1,TRUE,0,0,0,TRUE,15,3.7,458.571428571429,TRUE,1,4,840.428571428571,TRUE,13,1,309.142857142857,20,TRUE,2,1,309.142857142857,0,0,FALSE,0,31,9.7,1917.28571428571,5,6.2,1.94,383.457142857143
"166","FALSE","Home Systems","Home Theater System Installation or Replacement",0,"High","Home Electronics Specialist",2,TRUE,8,5,12,FALSE,0,0,0,TRUE,3,5,12.2857142857143,TRUE,0,0,0,5,FALSE,0,0,0,0,0,FALSE,0,11,10,24.2857142857143,3,3.66666666666667,3.33333333333333,8.0952380952381
"167","FALSE","Home Maintenance","Outdoor Landscaping and Design",0,"Mid","Landscaper",3,FALSE,0,0,0,FALSE,0,0,0,TRUE,0,0,0,FALSE,0,0,0,0,FALSE,0,0,0,0,0,TRUE,27,0,0,0,1,0,0,0
"168","FALSE","Home Construction","Architectural Services",0,"Mid","Engineer and Technical Designer",2,TRUE,0,0,0,FALSE,0,0,0,TRUE,2,5,577.714285714286,FALSE,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,2,5,577.714285714286,2,1,2.5,288.857142857143
"169","FALSE","Home Maintenance","Exterior Painting",0,"Mid","Painter",1,FALSE,0,0,0,FALSE,0,0,0,TRUE,2,5,11.2857142857143,FALSE,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,2,5,11.2857142857143,1,2,5,11.2857142857143
"170","FALSE","Home Systems","Electrical and Wiring Repair",1,"Low","Electrician",2,TRUE,14,5,4,TRUE,5,5,61.4285714285714,TRUE,24,4.9,235.571428571429,TRUE,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,43,14.9,301,4,10.75,3.725,75.2500000000001
"171","FALSE","Home Maintenance","Full Service Lawn Care",1,"Mid","Landscaper",2,FALSE,0,0,0,FALSE,0,0,0,TRUE,5,5,26.2857142857143,FALSE,0,0,0,0,TRUE,1,5,3.28571428571429,8,8,FALSE,0,6,10,29.5714285714286,2,3,5,14.7857142857143
"172","FALSE","Home Systems","Electrical and Wiring Repair",1,"Mid","Electrician",3,TRUE,4,4,48,TRUE,14,4.8,396.285714285714,FALSE,0,0,0,TRUE,12,5,32.2857142857143,7,FALSE,0,0,0,1,1,FALSE,0,30,13.8,476.571428571428,3,10,4.6,158.857142857143
"173","FALSE","Home Maintenance","Full Service Lawn Care",0,"Mid","Landscaper",1,FALSE,0,0,0,FALSE,0,0,0,TRUE,0,0,0,FALSE,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,1,0,0,0
"174","FALSE","Home Maintenance","Outdoor Landscaping and Design",0,"Low","Landscaper",2,FALSE,0,0,0,TRUE,3,5,62.1428571428571,TRUE,4,5,12.1428571428571,FALSE,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,7,10,74.2857142857142,2,3.5,5,37.1428571428571
"175","FALSE","Home Systems","Plumbing Drain Repair",0,"High","Plumber",2,TRUE,1,5,24,FALSE,0,0,0,TRUE,12,4.9,549,TRUE,3,5,111.857142857143,3,FALSE,0,0,0,11,12,FALSE,0,16,14.9,684.857142857143,3,5.33333333333333,4.96666666666667,228.285714285714
"176","FALSE","Home Construction","Carpet Installation",1,"High","Floor, Carpet, and Tile Specialist",2,TRUE,21,4.6,4,FALSE,0,0,0,TRUE,5,5,4.57142857142857,TRUE,0,0,0,0,FALSE,0,0,0,78,89,TRUE,237,26,9.6,8.57142857142857,3,8.66666666666667,3.2,2.85714285714286
"177","FALSE","Home Construction","Home Remodeling",1,"High","General Contractor",1,TRUE,18,4.5,4,FALSE,0,0,0,TRUE,7,4.4,8.14285714285714,TRUE,21,4.5,21.5714285714286,10,TRUE,4,4.5,102.285714285714,233,243,FALSE,0,50,17.9,136,4,12.5,4.475,33.9999999999999
"178","FALSE","Home Maintenance","Interior Painting",0,"Mid","Painter",1,FALSE,0,0,0,FALSE,0,0,0,TRUE,0,0,0,FALSE,0,0,0,0,FALSE,0,0,0,49,50,FALSE,0,0,0,0,1,0,0,0
"179","FALSE","Home Construction","Home Remodeling",0,"Mid","General Contractor",2,TRUE,0,0,0,FALSE,0,0,0,TRUE,2,4.33,743.285714285714,FALSE,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,2,4.33,743.285714285714,2,1,2.165,371.642857142857
"180","FALSE","Home Maintenance","Bed Bug Extermination",1,"Low","Pest Control Specialist",1,TRUE,777,4.5,2,TRUE,168,4.5,211.285714285714,TRUE,1,3.83,1116.28571428571,TRUE,179,4,5.28571428571429,265,TRUE,113,4.3,22,2092,2261,TRUE,2240,1238,21.13,1356.85714285714,5,247.6,4.226,271.371428571428
"181","FALSE","Home Construction","Home Remodeling",1,"Mid","General Contractor",1,FALSE,0,0,0,FALSE,0,0,0,TRUE,0,0,0,FALSE,0,0,0,0,FALSE,0,0,0,73,83,FALSE,0,0,0,0,1,0,0,0
"182","FALSE","Home Construction","Home Remodeling",0,"Mid","General Contractor",1,FALSE,0,0,0,FALSE,0,0,0,TRUE,0,0,0,FALSE,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,1,0,0,0
"183","FALSE","Home Maintenance","Tree Trimming and Removal",1,"High","Landscaper",2,FALSE,0,0,0,FALSE,0,0,0,TRUE,109,4.6,3.85714285714286,TRUE,0,0,0,0,FALSE,0,0,0,4,4,FALSE,0,109,4.6,3.85714285714286,2,54.5,2.3,1.92857142857143
"184","FALSE","Home Construction","Handyman",0,"Mid","Handyman",1,FALSE,0,0,0,FALSE,0,0,0,TRUE,1,4,25.7142857142857,FALSE,0,0,0,0,TRUE,1,1,57.1428571428571,103,103,FALSE,0,2,5,82.8571428571428,2,1,2.5,41.4285714285714
"185","TRUE","Home Construction","Roof Installation or Replacement",1,"Low","Roofer and Sider",3,TRUE,18,4.9,2,TRUE,12,4.9,24.1428571428571,TRUE,11,5,8.28571428571429,TRUE,0,0,0,0,TRUE,5,5,17.7142857142857,371,378,TRUE,22,46,19.8,52.1428571428571,5,9.2,3.96,10.4285714285714
"186","FALSE","Home Construction","Roof Installation or Replacement",1,"Mid","Roofer and Sider",3,TRUE,0,0,0,FALSE,0,0,0,TRUE,0,0,0,FALSE,0,0,0,0,FALSE,0,0,0,0,0,TRUE,2,0,0,0,2,0,0,0
"187","FALSE","Home Construction","Concrete Repair and Maintenance",1,"Mid","Paver",1,TRUE,5,5,4,FALSE,0,0,0,TRUE,0,0,0,FALSE,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,5,5,4,2,2.5,2.5,2
"188","FALSE","Home Construction","General Contracting",0,"Mid","General Contractor",2,FALSE,0,0,0,FALSE,0,0,0,TRUE,0,0,0,FALSE,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,1,0,0,0
"189","FALSE","Home Construction","Concrete Installation",0,"Mid","Paver",2,FALSE,0,0,0,FALSE,0,0,0,TRUE,2,5,91.2857142857143,FALSE,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,2,5,91.2857142857143,1,2,5,91.2857142857143
"190","FALSE","Home Systems","Central Air Conditioning Installation or Replacement",1,"Low","HVAC Specialist",2,TRUE,349,4.9,8,TRUE,43,4.9,3.14285714285714,TRUE,208,4.8,0.857142857142857,TRUE,12,4.5,203.285714285714,15,FALSE,0,0,0,0,0,FALSE,0,612,19.1,215.285714285714,4,153,4.775,53.8214285714285
"191","FALSE","Home Maintenance","Home Security and Alarms Install",0,"Mid","Home Electronics Specialist",1,TRUE,0,0,0,FALSE,0,0,0,TRUE,8,4.94,511.714285714286,FALSE,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,8,4.94,511.714285714286,2,4,2.47,255.857142857143
"192","TRUE","Home Systems","Electrical and Wiring Repair",1,"Mid","Electrician",2,TRUE,0,0,0,FALSE,0,0,0,TRUE,10,4.9,0.571428571428571,FALSE,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,10,4.9,0.571428571428571,2,5,2.45,0.285714285714285
"193","FALSE","Home Construction","Tile Installation and Replacement",0,"High","Floor, Carpet, and Tile Specialist",3,FALSE,0,0,0,FALSE,0,0,0,FALSE,0,0,0,TRUE,50,5,5.28571428571429,1,FALSE,0,0,0,0,0,FALSE,0,50,5,5.28571428571429,1,50,5,5.28571428571429
"194","FALSE","Home Construction","Tile Installation and Replacement",0,"High","Floor, Carpet, and Tile Specialist",3,FALSE,0,0,0,FALSE,0,0,0,TRUE,1,5,605.428571428571,TRUE,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,1,5,605.428571428571,2,0.5,2.5,302.714285714285
"195","FALSE","Home Maintenance","Full Service Lawn Care",0,"Low","Landscaper",2,FALSE,0,0,0,TRUE,2,4.5,207.714285714286,TRUE,27,4.9,15.2857142857143,TRUE,0,0,0,0,FALSE,0,0,0,12,12,FALSE,0,29,9.4,223,3,9.66666666666667,3.13333333333333,74.3333333333334
"196","FALSE","Home Systems","Central Air Conditioning Installation or Replacement",1,"High","HVAC Specialist",2,TRUE,430,5,2,FALSE,0,0,0,TRUE,11,4.38,683.428571428571,TRUE,80,5,0.142857142857143,60,TRUE,2,5,183.428571428571,160,172,FALSE,0,523,19.38,868.999999999999,4,130.75,4.845,217.25
"197","FALSE","Home Maintenance","Carpet Cleaning",1,"High","Cleaner",3,FALSE,0,0,0,FALSE,0,0,0,FALSE,0,0,0,TRUE,26,4.5,21.7142857142857,5,FALSE,0,0,0,0,0,FALSE,0,26,4.5,21.7142857142857,1,26,4.5,21.7142857142857
"198","FALSE","Home Construction","General Carpentry",1,"Mid","Carpenter",2,FALSE,0,0,0,FALSE,0,0,0,TRUE,13,5,101,FALSE,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,13,5,101,1,13,5,101
"199","FALSE","Home Maintenance","Property Management",1,"High","Real Estate Professional",2,FALSE,0,0,0,FALSE,0,0,0,FALSE,0,0,0,TRUE,30,4.5,8.14285714285714,0,FALSE,0,0,0,0,0,FALSE,0,30,4.5,8.14285714285714,1,30,4.5,8.14285714285714
"200","FALSE","Home Construction","General Contracting",1,"Low","General Contractor",2,TRUE,6,3.7,2,TRUE,19,5,104.285714285714,TRUE,0,0,0,TRUE,17,3,5.42857142857143,18,TRUE,4,3,60.1428571428571,188,200,FALSE,0,46,14.7,171.857142857143,5,9.2,2.94,34.3714285714285
"201","FALSE","Home Construction","Concrete Installation",1,"Low","Paver",2,TRUE,0,0,0,TRUE,2,5,280.428571428571,TRUE,96,4.6,5.71428571428571,TRUE,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,98,9.6,286.142857142857,4,24.5,2.4,71.5357142857142
"202","FALSE","Home Construction","Floor Installation or Replacement",0,"High","Floor, Carpet, and Tile Specialist",2,FALSE,0,0,0,FALSE,0,0,0,TRUE,8,5,247.857142857143,TRUE,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,8,5,247.857142857143,2,4,2.5,123.928571428572
"203","FALSE","Home Construction","Floor Installation or Replacement",1,"Mid","Floor, Carpet, and Tile Specialist",3,TRUE,3,5,2,FALSE,0,0,0,TRUE,0,0,0,FALSE,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,3,5,2,2,1.5,2.5,1
